4901 ||| ( ||| -12.167104132 -12.1034895416 -14.3555217651 -11.8772027299 -11.44741763 0.0 -3.13273051381 ||| -12.413480
4902 ||| z u m ||| -0.000870596685127 -0.0096740245362 -0.000383474967247 -0.00104271345503 -0.00076849017056 0.0 -2.84847745299 ||| -0.023763
4902 ||| z u ||| -9.11717135356 -5.21758475403 -9.55814762436 -8.72469643734 -8.15080566381 -1.0 -2.66871571541 ||| -8.714516
4903 ||| w i l l ||| -0.00263799883092 -0.00183083812514 -0.000889958764449 -0.00170402153748 -0.00385430955935 0.0 -3.17147740722 ||| -0.025805
4903 ||| m i l l ||| -8.43518574632 -14.0013475036 -7.62296338721 -11.4618735394 -7.6972852542 0.0 -99.0 ||| -10.581083
4903 ||| w i l l s ||| -7.59715080821 -9.14662711557 -12.4372514467 -14.43405804 -9.03421222047 0.0 -99.0 ||| -11.267212
4904 ||| d a ||| -0.0538555822997 -0.0394721170449 -0.107478591452 -1.13675527197 -0.0723594057392 0.0 -2.9700756371 ||| -0.304105
4904 ||| d a s ||| -4.60587889099 -5.85087677626 -4.25826622543 -5.44290016633 -5.31059234549 0.0 -1.89194909483 ||| -5.107794
4904 ||| d o n n e r s t a g ||| -6.3857038639 -6.14638415524 -12.2987028422 -1.59815513431 -6.24024292794 -4.0 -3.6063645184 ||| -8.724530
4905 ||| 8 | u h r ||| -0.092822576619 -0.0826379466915 -0.207723448502 -0.0348997209282 -2.27603176247 -1.0 -4.65782701131 ||| -1.114473
4905 ||| 8 i ||| -4.34874403159 -4.83169443999 -2.67678594387 -4.48849352647 -0.435766486324 0.0 -5.09283283353 ||| -3.394228
4905 ||| 8 ||| -9.55592555697 -7.12029198399 -4.32371489032 -6.91958239697 -2.2986526782 -1.0 -4.24143439531 ||| -6.616182
4906 ||| m a t u r s i m u l a t i o n ||| -7.8521454666 -3.5165383144 -9.01812472247 -5.4727566234 -0.0626393739904 0.0 -99.0 ||| -5.921793
4906 ||| m a t u r s i m l a t i o n ||| -12.9695320504 -0.676162217536 -2.04941751774 -7.19454400931 -6.83305089936 -1.0 -99.0 ||| -7.222851
4906 ||| m a t u r s i m u t a t i o n ||| -9.72633448816 -14.7265553728 -1.61416836854 -6.06633513803 -10.085625232 0.0 -99.0 ||| -9.181156
4907 ||| d u ||| -0.0138581517094 -0.0009084444413 -0.00256078895128 -0.00107250003325 -0.00208614980024 0.0 -2.34213542938 ||| -0.021541
4907 ||| d i c h ||| -5.10576427704 -8.81477900145 -6.63828179935 -10.639549284 -11.0662821656 -1.0 -2.8352317214 ||| -9.015006
4907 ||| d u n ||| -10.054951927 -7.8327462355 -8.93839599664 -8.85861110481 -7.98613964762 0.0 -99.0 ||| -9.471521
4908 ||| a b g e s c h n i t t e ||| -0.447202550897 -0.213277228755 -0.465640539221 -0.3431293504 -3.64993763119 0.0 -99.0 ||| -1.761189
4908 ||| a b g e s c h n i t t e n ||| -1.21402917085 -4.98131361418 -1.16123494389 -4.91173826484 -0.335725927825 0.0 -99.0 ||| -3.258160
4908 ||| a b g e s c h n i t t e r ||| -3.51479770914 -6.83613629687 -6.51306031522 -5.66490465468 -5.41590443994 0.0 -99.0 ||| -6.326313
4909 ||| h a s t ||| -0.00188129274319 -0.00316032211011 -0.0034136372819 -0.000475466402169 -0.00289508223807 -1.0 -2.75603714585 ||| -0.563850
4909 ||| h i s t ||| -13.2206501183 -8.46312213219 -8.33444874752 -11.1293726473 -6.98621214781 -1.0 -99.0 ||| -10.905071
4910 ||| a m ||| -0.0017034023336 -0.00613369061155 -0.00217111988985 -0.157256989146 -0.00268860949147 0.0 -2.32543507218 ||| -0.051311
4910 ||| d e m ||| -6.95631030153 -6.27591203685 -7.14615081826 -2.01857678051 -7.34372392523 0.0 -2.84284847975 ||| -5.969308
4910 ||| e m ||| -9.08024764387 -10.6950878002 -7.5136945698 -5.87565433032 -7.92076866082 0.0 -99.0 ||| -8.954443
4911 ||| f a l s c h e ||| -0.0091600927125 -0.0252338074672 -0.00385989175001 -0.00660010297312 -0.111935413273 0.0 -4.38106277585 ||| -0.063988
4911 ||| f ä l s c h e ||| -5.81408363233 -6.42555159639 -8.61770190176 -9.70060042738 -5.19820736475 0.0 -99.0 ||| -7.888581
4912 ||| a n f a n g ||| -3.3214679051 -2.48542614475 -1.95144405132 -3.65891628055 -2.15156950294 0.0 -4.38106277585 ||| -2.746395
4912 ||| a n f a n g e ||| -3.49051640379 -4.03166493862 -6.34785074149 -3.48769243042 -0.653252227387 0.0 -5.09283283353 ||| -3.640127
4912 ||| b e r e i t ||| -6.41880366168 -3.42903102272 -2.22243603634 -5.4360352529 -3.66973739797 0.0 -99.0 ||| -4.972561
4913 ||| , ||| -6.36291671146e-05 -0.000147445387716 -0.000118827808051 -0.00016474714511 -0.000125656618419 0.0 -1.77467158437 ||| -0.013342
